date,hour,day_of_week,day_name,is_weekend,is_rush_hour,route_name,distance_km,normal_duration_min,current_duration_min,delay_min,traffic_level,traffic_label
2026-01-12,3,0,Monday,False,False,Ajah,10.5,20,20.0,-0.0,0,None
2026-01-12,3,0,Monday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-01-12,4,0,Monday,False,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-01-12,4,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,24.7,-0.3,0,None
2026-01-12,4,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,22.7,0.7,1,Light
2026-01-12,4,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,24.5,-5.5,0,None
2026-01-12,4,0,Monday,False,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-01-12,4,0,Monday,False,False,Oshodi Junction,8.5,15,16.6,1.6,1,Light
2026-01-12,4,0,Monday,False,False,Obalende-CMS,6.2,12,10.1,-1.9,0,None
2026-01-12,4,0,Monday,False,False,Otedola Bridge,9.0,16,24.5,8.5,2,Moderate
2026-01-12,4,0,Monday,False,False,Ajah,10.5,20,18.4,-1.6,0,None
2026-01-12,4,0,Monday,False,False,Iyana Iba,11.0,19,13.6,-5.4,0,None
2026-01-12,5,0,Monday,False,False,Third Mainland Bridge,11.8,18,17.8,-0.2,0,None
2026-01-12,5,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,22.7,-2.3,0,None
2026-01-12,5,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,17.3,-4.7,1,Light
2026-01-12,5,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,85.6,55.6,4,Severe
2026-01-12,5,0,Monday,False,False,Ikorodu Road,14.0,24,18.5,-5.5,0,None
2026-01-12,5,0,Monday,False,False,Oshodi Junction,8.5,15,17.3,2.3,1,Light
2026-01-12,5,0,Monday,False,False,Obalende-CMS,6.2,12,41.5,29.5,4,Severe
2026-01-12,5,0,Monday,False,False,Otedola Bridge,9.0,16,18.6,2.6,1,Light
2026-01-12,5,0,Monday,False,False,Ajah,10.5,20,22.3,2.3,1,Light
2026-01-12,5,0,Monday,False,False,Iyana Iba,11.0,19,19.9,0.9,0,None
2026-01-12,6,0,Monday,False,False,Third Mainland Bridge,11.8,18,17.7,-0.3,0,None
2026-01-12,6,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,20.8,-4.2,1,Light
2026-01-12,6,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,87.6,65.6,4,Severe
2026-01-12,6,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,28.8,-1.2,1,Light
2026-01-12,6,0,Monday,False,False,Ikorodu Road,14.0,24,74.8,50.8,4,Severe
2026-01-12,6,0,Monday,False,False,Oshodi Junction,8.5,15,17.5,2.5,1,Light
2026-01-12,6,0,Monday,False,False,Obalende-CMS,6.2,12,8.6,-3.4,1,Light
2026-01-12,6,0,Monday,False,False,Otedola Bridge,9.0,16,22.3,6.3,2,Moderate
2026-01-12,6,0,Monday,False,False,Ajah,10.5,20,34.0,14.0,2,Moderate
2026-01-12,6,0,Monday,False,False,Iyana Iba,11.0,19,15.5,-3.5,0,None
2026-01-12,7,0,Monday,False,True,Third Mainland Bridge,11.8,18,63.6,45.6,4,Severe
2026-01-12,7,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,75.0,50.0,4,Severe
2026-01-12,7,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,50.9,28.9,3,Heavy
2026-01-12,7,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,80.2,50.2,4,Severe
2026-01-12,7,0,Monday,False,True,Ikorodu Road,14.0,24,64.9,40.9,3,Heavy
2026-01-12,7,0,Monday,False,True,Oshodi Junction,8.5,15,59.0,44.0,4,Severe
2026-01-12,7,0,Monday,False,True,Obalende-CMS,6.2,12,43.6,31.6,4,Severe
2026-01-12,7,0,Monday,False,True,Otedola Bridge,9.0,16,67.7,51.7,4,Severe
2026-01-12,7,0,Monday,False,True,Ajah,10.5,20,69.3,49.3,4,Severe
2026-01-12,7,0,Monday,False,True,Iyana Iba,11.0,19,44.1,25.1,3,Heavy
2026-01-12,8,0,Monday,False,True,Third Mainland Bridge,11.8,18,67.1,49.1,4,Severe
2026-01-12,8,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,76.9,51.9,4,Severe
2026-01-12,8,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,89.0,67.0,4,Severe
2026-01-12,8,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,86.0,56.0,4,Severe
2026-01-12,8,0,Monday,False,True,Ikorodu Road,14.0,24,79.1,55.1,4,Severe
2026-01-12,8,0,Monday,False,True,Oshodi Junction,8.5,15,59.8,44.8,4,Severe
2026-01-12,8,0,Monday,False,True,Obalende-CMS,6.2,12,38.0,26.0,4,Severe
2026-01-12,8,0,Monday,False,True,Otedola Bridge,9.0,16,67.7,51.7,4,Severe
2026-01-12,8,0,Monday,False,True,Ajah,10.5,20,70.0,50.0,4,Severe
2026-01-12,8,0,Monday,False,True,Iyana Iba,11.0,19,62.7,43.7,4,Severe
2026-01-12,9,0,Monday,False,True,Third Mainland Bridge,11.8,18,64.1,46.1,4,Severe
2026-01-12,9,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,62.3,37.3,3,Heavy
2026-01-12,9,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,87.4,65.4,4,Severe
2026-01-12,9,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,88.7,58.7,4,Severe
2026-01-12,9,0,Monday,False,True,Ikorodu Road,14.0,24,78.4,54.4,4,Severe
2026-01-12,9,0,Monday,False,True,Oshodi Junction,8.5,15,56.5,41.5,4,Severe
2026-01-12,9,0,Monday,False,True,Obalende-CMS,6.2,12,36.0,24.0,4,Severe
2026-01-12,9,0,Monday,False,True,Otedola Bridge,9.0,16,35.7,19.7,3,Heavy
2026-01-12,9,0,Monday,False,True,Ajah,10.5,20,64.9,44.9,4,Severe
2026-01-12,9,0,Monday,False,True,Iyana Iba,11.0,19,60.5,41.5,4,Severe
2026-01-12,10,0,Monday,False,True,Third Mainland Bridge,11.8,18,62.1,44.1,4,Severe
2026-01-12,10,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,70.7,45.7,4,Severe
2026-01-12,10,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,83.8,61.8,4,Severe
2026-01-12,10,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,88.0,58.0,4,Severe
2026-01-12,10,0,Monday,False,True,Ikorodu Road,14.0,24,72.0,48.0,4,Severe
2026-01-12,10,0,Monday,False,True,Oshodi Junction,8.5,15,55.4,40.4,4,Severe
2026-01-12,10,0,Monday,False,True,Obalende-CMS,6.2,12,38.4,26.4,4,Severe
2026-01-12,10,0,Monday,False,True,Otedola Bridge,9.0,16,65.6,49.6,4,Severe
2026-01-12,10,0,Monday,False,True,Ajah,10.5,20,71.7,51.7,4,Severe
2026-01-12,10,0,Monday,False,True,Iyana Iba,11.0,19,61.3,42.3,4,Severe
2026-01-12,11,0,Monday,False,False,Third Mainland Bridge,11.8,18,31.9,13.9,2,Moderate
2026-01-12,11,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,34.7,9.7,2,Moderate
2026-01-12,11,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,83.2,61.2,4,Severe
2026-01-12,11,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,43.9,13.9,2,Moderate
2026-01-12,11,0,Monday,False,False,Ikorodu Road,14.0,24,33.1,9.1,2,Moderate
2026-01-12,11,0,Monday,False,False,Oshodi Junction,8.5,15,36.0,21.0,3,Heavy
2026-01-12,11,0,Monday,False,False,Obalende-CMS,6.2,12,22.0,10.0,2,Moderate
2026-01-12,11,0,Monday,False,False,Otedola Bridge,9.0,16,67.7,51.7,4,Severe
2026-01-12,11,0,Monday,False,False,Ajah,10.5,20,26.2,6.2,2,Moderate
2026-01-12,11,0,Monday,False,False,Iyana Iba,11.0,19,20.2,1.2,1,Light
2026-01-12,12,0,Monday,False,False,Third Mainland Bridge,11.8,18,26.9,8.9,2,Moderate
2026-01-12,12,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,41.7,16.7,2,Moderate
2026-01-12,12,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,31.6,9.6,2,Moderate
2026-01-12,12,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,29.4,-0.6,1,Light
2026-01-12,12,0,Monday,False,False,Ikorodu Road,14.0,24,37.7,13.7,2,Moderate
2026-01-12,12,0,Monday,False,False,Oshodi Junction,8.5,15,52.6,37.6,4,Severe
2026-01-12,12,0,Monday,False,False,Obalende-CMS,6.2,12,22.9,10.9,2,Moderate
2026-01-12,12,0,Monday,False,False,Otedola Bridge,9.0,16,38.0,22.0,3,Heavy
2026-01-12,12,0,Monday,False,False,Ajah,10.5,20,30.8,10.8,2,Moderate
2026-01-12,12,0,Monday,False,False,Iyana Iba,11.0,19,32.2,13.2,2,Moderate
2026-01-12,13,0,Monday,False,False,Third Mainland Bridge,11.8,18,22.7,4.7,2,Moderate
2026-01-12,13,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,37.2,12.2,2,Moderate
2026-01-12,13,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,55.5,33.5,3,Heavy
2026-01-12,13,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,74.3,44.3,3,Heavy
2026-01-12,13,0,Monday,False,False,Ikorodu Road,14.0,24,35.5,11.5,2,Moderate
2026-01-12,13,0,Monday,False,False,Oshodi Junction,8.5,15,37.0,22.0,3,Heavy
2026-01-12,13,0,Monday,False,False,Obalende-CMS,6.2,12,16.3,4.3,1,Light
2026-01-12,13,0,Monday,False,False,Otedola Bridge,9.0,16,24.5,8.5,2,Moderate
2026-01-12,13,0,Monday,False,False,Ajah,10.5,20,29.1,9.1,2,Moderate
2026-01-12,13,0,Monday,False,False,Iyana Iba,11.0,19,18.6,-0.4,1,Light
2026-01-12,14,0,Monday,False,False,Third Mainland Bridge,11.8,18,24.1,6.1,2,Moderate
2026-01-12,14,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,70.2,45.2,4,Severe
2026-01-12,14,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,86.0,64.0,4,Severe
2026-01-12,14,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,71.0,41.0,3,Heavy
2026-01-12,14,0,Monday,False,False,Ikorodu Road,14.0,24,31.4,7.4,2,Moderate
2026-01-12,14,0,Monday,False,False,Oshodi Junction,8.5,15,39.7,24.7,3,Heavy
2026-01-12,14,0,Monday,False,False,Obalende-CMS,6.2,12,16.8,4.8,2,Moderate
2026-01-12,14,0,Monday,False,False,Otedola Bridge,9.0,16,69.4,53.4,4,Severe
2026-01-12,14,0,Monday,False,False,Ajah,10.5,20,30.1,10.1,2,Moderate
2026-01-12,14,0,Monday,False,False,Iyana Iba,11.0,19,32.5,13.5,2,Moderate
2026-01-12,15,0,Monday,False,False,Third Mainland Bridge,11.8,18,44.2,26.2,3,Heavy
2026-01-12,15,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,59.8,34.8,3,Heavy
2026-01-12,15,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,92.3,70.3,4,Severe
2026-01-12,15,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,46.7,16.7,2,Moderate
2026-01-12,15,0,Monday,False,False,Ikorodu Road,14.0,24,32.0,8.0,2,Moderate
2026-01-12,15,0,Monday,False,False,Oshodi Junction,8.5,15,34.6,19.6,3,Heavy
2026-01-12,15,0,Monday,False,False,Obalende-CMS,6.2,12,34.8,22.8,3,Heavy
2026-01-12,15,0,Monday,False,False,Otedola Bridge,9.0,16,25.2,9.2,2,Moderate
2026-01-12,15,0,Monday,False,False,Ajah,10.5,20,54.3,34.3,3,Heavy
2026-01-12,15,0,Monday,False,False,Iyana Iba,11.0,19,25.6,6.6,2,Moderate
2026-01-12,16,0,Monday,False,False,Third Mainland Bridge,11.8,18,25.6,7.6,2,Moderate
2026-01-12,16,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,25.4,0.4,1,Light
2026-01-12,16,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,50.8,28.8,3,Heavy
2026-01-12,16,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,48.3,18.3,2,Moderate
2026-01-12,16,0,Monday,False,False,Ikorodu Road,14.0,24,38.8,14.8,2,Moderate
2026-01-12,16,0,Monday,False,False,Oshodi Junction,8.5,15,35.7,20.7,3,Heavy
2026-01-12,16,0,Monday,False,False,Obalende-CMS,6.2,12,15.3,3.3,2,Moderate
2026-01-12,16,0,Monday,False,False,Otedola Bridge,9.0,16,37.3,21.3,3,Heavy
2026-01-12,16,0,Monday,False,False,Ajah,10.5,20,31.2,11.2,2,Moderate
2026-01-12,16,0,Monday,False,False,Iyana Iba,11.0,19,27.0,8.0,2,Moderate
2026-01-12,17,0,Monday,False,True,Third Mainland Bridge,11.8,18,64.4,46.4,4,Severe
2026-01-12,17,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,66.9,41.9,3,Heavy
2026-01-12,17,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,85.7,63.7,4,Severe
2026-01-12,17,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,83.2,53.2,4,Severe
2026-01-12,17,0,Monday,False,True,Ikorodu Road,14.0,24,80.9,56.9,4,Severe
2026-01-12,17,0,Monday,False,True,Oshodi Junction,8.5,15,59.7,44.7,4,Severe
2026-01-12,17,0,Monday,False,True,Obalende-CMS,6.2,12,39.9,27.9,4,Severe
2026-01-12,17,0,Monday,False,True,Otedola Bridge,9.0,16,63.8,47.8,4,Severe
2026-01-12,17,0,Monday,False,True,Ajah,10.5,20,69.7,49.7,4,Severe
2026-01-12,17,0,Monday,False,True,Iyana Iba,11.0,19,54.9,35.9,4,Severe
2026-01-12,18,0,Monday,False,True,Third Mainland Bridge,11.8,18,67.0,49.0,4,Severe
2026-01-12,18,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,75.4,50.4,4,Severe
2026-01-12,18,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,86.7,64.7,4,Severe
2026-01-12,18,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,81.5,51.5,4,Severe
2026-01-12,18,0,Monday,False,True,Ikorodu Road,14.0,24,63.7,39.7,3,Heavy
2026-01-12,18,0,Monday,False,True,Oshodi Junction,8.5,15,55.0,40.0,4,Severe
2026-01-12,18,0,Monday,False,True,Obalende-CMS,6.2,12,44.2,32.2,4,Severe
2026-01-12,18,0,Monday,False,True,Otedola Bridge,9.0,16,67.0,51.0,4,Severe
2026-01-12,18,0,Monday,False,True,Ajah,10.5,20,67.3,47.3,4,Severe
2026-01-12,18,0,Monday,False,True,Iyana Iba,11.0,19,46.8,27.8,3,Heavy
2026-01-12,19,0,Monday,False,True,Third Mainland Bridge,11.8,18,62.7,44.7,4,Severe
2026-01-12,19,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,70.7,45.7,4,Severe
2026-01-12,19,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,86.3,64.3,4,Severe
2026-01-12,19,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,75.4,45.4,3,Heavy
2026-01-12,19,0,Monday,False,True,Ikorodu Road,14.0,24,71.9,47.9,4,Severe
2026-01-12,19,0,Monday,False,True,Oshodi Junction,8.5,15,61.6,46.6,4,Severe
2026-01-12,19,0,Monday,False,True,Obalende-CMS,6.2,12,39.1,27.1,4,Severe
2026-01-12,19,0,Monday,False,True,Otedola Bridge,9.0,16,67.7,51.7,4,Severe
2026-01-12,19,0,Monday,False,True,Ajah,10.5,20,47.0,27.0,3,Heavy
2026-01-12,19,0,Monday,False,True,Iyana Iba,11.0,19,60.9,41.9,4,Severe
2026-01-12,20,0,Monday,False,True,Third Mainland Bridge,11.8,18,66.8,48.8,4,Severe
2026-01-12,20,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,72.1,47.1,4,Severe
2026-01-12,20,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,91.1,69.1,4,Severe
2026-01-12,20,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,85.0,55.0,4,Severe
2026-01-12,20,0,Monday,False,True,Ikorodu Road,14.0,24,73.9,49.9,4,Severe
2026-01-12,20,0,Monday,False,True,Oshodi Junction,8.5,15,52.6,37.6,4,Severe
2026-01-12,20,0,Monday,False,True,Obalende-CMS,6.2,12,34.6,22.6,4,Severe
2026-01-12,20,0,Monday,False,True,Otedola Bridge,9.0,16,62.4,46.4,4,Severe
2026-01-12,20,0,Monday,False,True,Ajah,10.5,20,66.6,46.6,4,Severe
2026-01-12,20,0,Monday,False,True,Iyana Iba,11.0,19,56.6,37.6,4,Severe
2026-01-12,21,0,Monday,False,False,Third Mainland Bridge,11.8,18,22.8,4.8,1,Light
2026-01-12,21,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,24.3,-0.7,1,Light
2026-01-12,21,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,28.2,6.2,2,Moderate
2026-01-12,21,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,43.0,13.0,2,Moderate
2026-01-12,21,0,Monday,False,False,Ikorodu Road,14.0,24,23.7,-0.3,0,None
2026-01-12,21,0,Monday,False,False,Oshodi Junction,8.5,15,21.1,6.1,2,Moderate
2026-01-12,21,0,Monday,False,False,Obalende-CMS,6.2,12,12.6,0.6,1,Light
2026-01-12,21,0,Monday,False,False,Otedola Bridge,9.0,16,27.5,11.5,2,Moderate
2026-01-12,21,0,Monday,False,False,Ajah,10.5,20,17.0,-3.0,1,Light
2026-01-12,21,0,Monday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-01-12,22,0,Monday,False,False,Third Mainland Bridge,11.8,18,16.9,-1.1,1,Light
2026-01-12,22,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,26.8,1.8,1,Light
2026-01-12,22,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,37.0,15.0,2,Moderate
2026-01-12,22,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,32.0,2.0,1,Light
2026-01-12,22,0,Monday,False,False,Ikorodu Road,14.0,24,20.4,-3.6,1,Light
2026-01-12,22,0,Monday,False,False,Oshodi Junction,8.5,15,20.0,5.0,2,Moderate
2026-01-12,22,0,Monday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,1,Light
2026-01-12,22,0,Monday,False,False,Otedola Bridge,9.0,16,28.8,12.8,2,Moderate
2026-01-12,22,0,Monday,False,False,Ajah,10.5,20,20.1,0.1,0,None
2026-01-12,22,0,Monday,False,False,Iyana Iba,11.0,19,22.0,3.0,1,Light
2026-01-12,23,0,Monday,False,False,Third Mainland Bridge,11.8,18,16.3,-1.7,1,Light
2026-01-12,23,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,26.5,1.5,1,Light
2026-01-12,23,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,30.6,8.6,2,Moderate
2026-01-12,23,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,28.3,-1.7,1,Light
2026-01-12,23,0,Monday,False,False,Ikorodu Road,14.0,24,25.9,1.9,1,Light
2026-01-12,23,0,Monday,False,False,Oshodi Junction,8.5,15,34.9,19.9,3,Heavy
2026-01-12,23,0,Monday,False,False,Obalende-CMS,6.2,12,16.6,4.6,1,Light
2026-01-12,23,0,Monday,False,False,Otedola Bridge,9.0,16,28.6,12.6,2,Moderate
2026-01-12,23,0,Monday,False,False,Ajah,10.5,20,16.9,-3.1,1,Light
2026-01-12,23,0,Monday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-01-13,0,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-01-13,0,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,22.9,-2.1,0,None
2026-01-13,0,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,18.3,-3.7,1,Light
2026-01-13,0,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,85.0,55.0,4,Severe
2026-01-13,0,1,Tuesday,False,False,Ikorodu Road,14.0,24,20.9,-3.1,0,None
2026-01-13,0,1,Tuesday,False,False,Oshodi Junction,8.5,15,12.6,-2.4,1,Light
2026-01-13,0,1,Tuesday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-01-13,0,1,Tuesday,False,False,Otedola Bridge,9.0,16,20.8,4.8,2,Moderate
2026-01-13,0,1,Tuesday,False,False,Ajah,10.5,20,23.7,3.7,1,Light
2026-01-13,0,1,Tuesday,False,False,Iyana Iba,11.0,19,16.2,-2.8,0,None
2026-01-13,1,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,22.4,4.4,1,Light
2026-01-13,1,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,20.0,-5.0,0,None
2026-01-13,1,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,28.9,6.9,2,Moderate
2026-01-13,1,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,21.4,-8.6,0,None
2026-01-13,1,1,Tuesday,False,False,Ikorodu Road,14.0,24,22.9,-1.1,0,None
2026-01-13,1,1,Tuesday,False,False,Oshodi Junction,8.5,15,11.5,-3.5,0,None
2026-01-13,1,1,Tuesday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-01-13,1,1,Tuesday,False,False,Otedola Bridge,9.0,16,15.4,-0.6,1,Light
2026-01-13,1,1,Tuesday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-01-13,1,1,Tuesday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-01-13,2,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,16.9,-1.1,0,None
2026-01-13,2,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,26.0,1.0,1,Light
2026-01-13,2,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,17.7,-4.3,1,Light
2026-01-13,2,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,27.5,-2.5,0,None
2026-01-13,2,1,Tuesday,False,False,Ikorodu Road,14.0,24,77.0,53.0,4,Severe
2026-01-13,2,1,Tuesday,False,False,Oshodi Junction,8.5,15,11.2,-3.8,0,None
2026-01-13,2,1,Tuesday,False,False,Obalende-CMS,6.2,12,10.1,-1.9,0,None
2026-01-13,2,1,Tuesday,False,False,Otedola Bridge,9.0,16,14.3,-1.7,1,Light
2026-01-13,2,1,Tuesday,False,False,Ajah,10.5,20,15.6,-4.4,0,None
2026-01-13,2,1,Tuesday,False,False,Iyana Iba,11.0,19,19.7,0.7,0,None
2026-01-13,3,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,17.9,-0.1,0,None
2026-01-13,3,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,19.0,-6.0,0,None
2026-01-13,3,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,19.5,-2.5,1,Light
2026-01-13,3,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,31.7,1.7,1,Light
2026-01-13,3,1,Tuesday,False,False,Ikorodu Road,14.0,24,19.0,-5.0,0,None
2026-01-13,3,1,Tuesday,False,False,Oshodi Junction,8.5,15,19.2,4.2,1,Light
2026-01-13,3,1,Tuesday,False,False,Obalende-CMS,6.2,12,11.2,-0.8,0,None
2026-01-13,3,1,Tuesday,False,False,Otedola Bridge,9.0,16,20.0,4.0,1,Light
2026-01-13,3,1,Tuesday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-01-13,3,1,Tuesday,False,False,Iyana Iba,11.0,19,16.7,-2.3,0,None
2026-01-13,4,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,59.1,41.1,4,Severe
2026-01-13,4,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-01-13,4,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,36.3,14.3,2,Moderate
2026-01-13,4,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,21.0,-9.0,0,None
2026-01-13,4,1,Tuesday,False,False,Ikorodu Road,14.0,24,24.2,0.2,1,Light
2026-01-13,4,1,Tuesday,False,False,Oshodi Junction,8.5,15,13.4,-1.6,1,Light
2026-01-13,4,1,Tuesday,False,False,Obalende-CMS,6.2,12,10.0,-2.0,1,Light
2026-01-13,4,1,Tuesday,False,False,Otedola Bridge,9.0,16,26.7,10.7,2,Moderate
2026-01-13,4,1,Tuesday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-01-13,4,1,Tuesday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-01-13,5,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-01-13,5,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-01-13,5,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,23.8,1.8,1,Light
2026-01-13,5,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,30.9,0.9,1,Light
2026-01-13,5,1,Tuesday,False,False,Ikorodu Road,14.0,24,21.2,-2.8,0,None
2026-01-13,5,1,Tuesday,False,False,Oshodi Junction,8.5,15,11.0,-4.0,1,Light
2026-01-13,5,1,Tuesday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,1,Light
2026-01-13,5,1,Tuesday,False,False,Otedola Bridge,9.0,16,14.1,-1.9,1,Light
2026-01-13,5,1,Tuesday,False,False,Ajah,10.5,20,23.8,3.8,1,Light
2026-01-13,5,1,Tuesday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-01-13,6,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,19.6,1.6,1,Light
2026-01-13,6,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,25.2,0.2,1,Light
2026-01-13,6,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,33.4,11.4,2,Moderate
2026-01-13,6,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,32.6,2.6,1,Light
2026-01-13,6,1,Tuesday,False,False,Ikorodu Road,14.0,24,26.2,2.2,1,Light
2026-01-13,6,1,Tuesday,False,False,Oshodi Junction,8.5,15,14.3,-0.7,1,Light
2026-01-13,6,1,Tuesday,False,False,Obalende-CMS,6.2,12,16.2,4.2,1,Light
2026-01-13,6,1,Tuesday,False,False,Otedola Bridge,9.0,16,21.8,5.8,2,Moderate
2026-01-13,6,1,Tuesday,False,False,Ajah,10.5,20,20.2,0.2,0,None
2026-01-13,6,1,Tuesday,False,False,Iyana Iba,11.0,19,15.9,-3.1,1,Light
2026-01-13,7,1,Tuesday,False,True,Third Mainland Bridge,11.8,18,40.6,22.6,3,Heavy
2026-01-13,7,1,Tuesday,False,True,Lekki-Epe Expressway,15.2,25,75.8,50.8,4,Severe
2026-01-13,7,1,Tuesday,False,True,Apapa-Oshodi Expressway,12.5,22,84.6,62.6,4,Severe
2026-01-13,7,1,Tuesday,False,True,Lagos-Ibadan Expressway,18.0,30,86.8,56.8,4,Severe
2026-01-13,7,1,Tuesday,False,True,Ikorodu Road,14.0,24,73.0,49.0,4,Severe
2026-01-13,7,1,Tuesday,False,True,Oshodi Junction,8.5,15,53.9,38.9,4,Severe
2026-01-13,7,1,Tuesday,False,True,Obalende-CMS,6.2,12,38.7,26.7,4,Severe
